what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1309670463451
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1309670463451
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1309670463451
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1309670463451
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1309670463451
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1309670463451
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1309670463451
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1309670463451
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1309670463451
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1309670463451
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1309670463451
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1309670463451
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1309670463451
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1309670463451
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1309670463451
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1309670463451
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1309670463451
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1309670463451
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1309670463451
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1309670463451
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1309670463451
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1309670463451
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1309670463451
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1309670463451
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1309670463451
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1309670463451
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1309670463451
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1309670463451
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1309670463451
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1309670463452
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1309670463452
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1309670463452
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1309670463452
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1309670463452
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1309670463452
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1309670463452
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1309670463452
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1309670463452
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1309670463452
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1309670463452
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1309670463452
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1309670463452
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1309670463452
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1309670463452
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1309670463452
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1309670463452
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1309670463452
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1309670463452
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1309670463452
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1309670463452
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1309670463452
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1309670463452
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1309670463452
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1309670463452
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1309670463452
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1309670463452
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1309670463452
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1309670463452
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1309670463452
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1309670463452
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1309670463452
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1309670463452
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1309670463452
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1309670463452
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1309670463452
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1309670463452
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1309670463452
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1309670463452
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1309670463452
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1309670463452
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1309670463452
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1309670463452
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1309670463452
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1309670463452
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1309670463452
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1309670463452
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1309670463452
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1309670463452
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1309670463452
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1309670463452
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1309670463452
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1309670463452
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1309670463452
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1309670463452
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1309670463452
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1309670463452
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1309670463452
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1309670463452
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1309670463452
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1309670463452
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1309670463452
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1309670463452
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1309670463452
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1309670463452
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1309670463452
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1309670463452
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1309670463452
started,bundle,org.maven.ide.eclipse,0.12.1.20110112-1712,"org.maven.ide.eclipse",1309670463452
started,bundle,org.maven.ide.eclipse.editor.xml,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.xml",1309670463452
started,bundle,org.maven.ide.eclipse.maven_model_edit,0.12.1.20110112-1712,"org.maven.ide.eclipse.maven_model_edit",1309670463452
started,bundle,com.springsource.repository,2.0.0.RELEASE,"com.springsource.repository",1309670463452
started,bundle,com.springsource.server.ide.ui,2.6.0.201103161000-RELEASE,"com.springsource.server.ide.ui",1309670463452
started,bundle,com.springsource.sts.config.ui,2.6.0.201103161000-RELEASE,"com.springsource.sts.config.ui",1309670463452
started,bundle,org.aspectj.ajde,1.6.11.20110304135300,"org.aspectj.ajde",1309670463452
started,bundle,org.eclipse.ajdt.core,2.1.2.e36x-20110307-1000,"org.eclipse.ajdt.core",1309670463452
started,bundle,org.eclipse.ajdt.ui,2.1.2.e36x-20110307-1000,"org.eclipse.ajdt.ui",1309670463452
started,bundle,org.eclipse.contribution.weaving.jdt,2.1.2.e36x-20110307-1000,"org.eclipse.contribution.weaving.jdt",1309670463452
started,bundle,org.eclipse.equinox.weaving.aspectj,1.0.0.v20100108,"org.eclipse.equinox.weaving.aspectj",1309670463452
started,bundle,org.eclipse.equinox.weaving.caching,1.0.0.v20100108,"org.eclipse.equinox.weaving.caching",1309670463452
started,bundle,org.eclipse.equinox.weaving.caching.j9,1.0.0.v20100108,"org.eclipse.equinox.weaving.caching.j9",1309670463452
started,bundle,org.springframework.ide.eclipse.aop.core,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.aop.core",1309670463452
started,bundle,org.springframework.ide.eclipse.aop.ui,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.aop.ui",1309670463452
started,bundle,org.springframework.ide.eclipse.beans.core,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.core",1309670463452
started,bundle,org.springframework.ide.eclipse.beans.ui,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.ui",1309670463452
started,bundle,org.springframework.ide.eclipse.beans.ui.editor,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.beans.ui.editor",1309670463452
started,bundle,org.springframework.ide.eclipse.core,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.core",1309670463452
started,bundle,org.springframework.ide.eclipse.ui,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.ui",1309670463452
started,bundle,org.springframework.ide.eclipse.webflow.ui.editor,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.webflow.ui.editor",1309670463452
started,bundle,org.hibernate.eclipse,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse",1309670463452
started,bundle,org.hibernate.eclipse.mapper,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse.mapper",1309670463452
started,bundle,org.jboss.tools.common,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common",1309670463452
started,bundle,org.jboss.tools.common.model,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model",1309670463452
started,bundle,org.jboss.tools.common.model.ui,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model.ui",1309670463452
started,bundle,org.jboss.tools.common.text.xml,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.text.xml",1309670463452
started,bundle,org.jboss.tools.hibernate.xml,3.4.0.v20110215-1252-H31-GA,"org.jboss.tools.hibernate.xml",1309670463452
os,sysinfo,,,"linux",1309670463464
arch,sysinfo,,,"x86",1309670463464
ws,sysinfo,,,"gtk",1309670463464
locale,sysinfo,,,"en_US",1309670463464
processors,sysinfo,,,"2",1309670463464
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1309670463464
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1309670463464
java.specification.name,sysinfo,,,"Java Platform API Specification",1309670463464
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1309670463464
java.specification.version,sysinfo,,,"1.6",1309670463464
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1309670463464
java.version,sysinfo,,,"1.6.0_24",1309670463464
java.vm.info,sysinfo,,,"mixed mode, sharing",1309670463464
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1309670463464
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1309670463464
